student_id,paper_id,paper_name,subject,scene,is_submit,submit_time,total_questions,wrong_count,wrong_question_ids,correct_rate
S032,46051328,2025年广州市初三英语9月月考卷,英语,刷真题,已交卷,2025/9/15 7:32,11,5,"1,092,436,510,924,370,000,000,000,000,000,000,000,000",0.5455
S029,57820948,初三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 7:29,22,10,"10,980,944,109,811,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5455
S030,57820948,初三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 16:49,22,5,"1,098,094,410,981,280,000,000,000,000,000,000,000,000",0.7727
S031,57820948,初三物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/20 14:10,22,0,null,0
S032,57820948,初三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 13:14,22,8,"1,098,094,410,981,230,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6364
S029,57961582,广州大学附属中学初三化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/25 20:13,19,0,null,0
S030,57961582,广州大学附属中学初三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 8:40,19,3,"109,826,851,098,276,000,000,000",0.8421
S031,57961582,广州大学附属中学初三化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/25 19:19,19,0,null,0
S032,57961582,广州大学附属中学初三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/24 16:39,19,6,"109,825,841,098,268,000,000,000,000,000,000,000,000,000,000,000",0.6842
S029,57501215,初三历史上册期中模拟卷（一）,历史,刷真题,已交卷,2025/9/29 8:55,20,9,"109,742,941,097,431,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.55
S031,57501215,初三历史上册期中模拟卷（一）,历史,刷真题,未交卷仅在线练,2025/9/29 20:46,20,0,null,0
S032,57501215,初三历史上册期中模拟卷（一）,历史,刷真题,已交卷,2025/9/29 19:56,20,2,"1,097,431,210,974,490",0.9
S029,57192258,2024年广州市初三道德与法治期中真题卷,道德与法治,刷真题,已交卷,2025/9/5 21:03,20,5,"1,096,016,410,960,350,000,000,000,000,000,000,000,000",0.75
S030,57192258,2024年广州市初三道德与法治期中真题卷,道德与法治,刷真题,未交卷仅在线练,2025/9/3 12:04,20,0,null,0
S031,57192258,2024年广州市初三道德与法治期中真题卷,道德与法治,刷真题,已交卷,2025/9/5 17:20,20,9,"109,601,021,096,011,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.55
S031,57192258,2024年广州市初三道德与法治期中真题卷,道德与法治,刷真题,未交卷仅在线练,2025/9/8 16:40,20,0,null,0
S032,57192258,2024年广州市初三道德与法治期中真题卷,道德与法治,刷真题,未交卷仅在线练,2025/9/5 11:32,20,0,null,0
S029,57291696,2025年广州市中考数学模拟卷（一）,数学,刷真题,未交卷仅在线练,2025/9/28 9:19,21,0,null,0
S030,57291696,2025年广州市中考数学模拟卷（一）,数学,刷真题,已交卷,2025/9/29 21:56,21,0,null,1
S031,57291696,2025年广州市中考数学模拟卷（一）,数学,刷真题,已交卷,2025/9/27 12:35,21,3,"109,672,531,096,748,000,000,000",0.8571
S031,57291696,2025年广州市中考数学模拟卷（一）,数学,刷真题,未交卷仅在线练,2025/9/28 12:21,21,0,null,0
S032,57291696,2025年广州市中考数学模拟卷（一）,数学,刷真题,已交卷,2025/9/29 19:33,21,8,"1,096,722,010,967,310,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.619
S033,45695265,2025年广州市高一数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 19:35,21,0,null,0
S034,45695265,2025年广州市高一数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 19:51,21,0,null,0
S035,45695265,2025年广州市高一数学9月月考卷,数学,刷真题,已交卷,2025/9/15 7:13,21,10,"10,922,730,109,228,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5238
S036,45695265,2025年广州市高一数学9月月考卷,数学,刷真题,已交卷,2025/9/13 19:45,21,5,"1,092,269,710,922,730,000,000,000,000,000,000,000,000",0.7619
S036,45695265,2025年广州市高一数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 9:04,21,0,null,0
S034,57880201,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 21:06,12,1,10982268,0.9167
S034,57880201,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/14 17:13,12,0,null,0
S035,57880201,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 14:43,12,3,"109,817,801,098,183,000,000,000",0.75
S036,57880201,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 21:19,12,2,"1,098,178,010,982,260",0.8333
S033,30228294,2025年广州市高一英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 8:58,11,0,null,0
S034,30228294,2025年广州市高一英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 10:50,11,0,null,0
S035,30228294,2025年广州市高一英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/14 18:16,11,0,null,0
S036,30228294,2025年广州市高一英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 9:30,11,0,null,0
S033,57575845,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 7:23,21,4,"10,976,521,109,765,400,000,000,000,000,000",0.8095
S034,57575845,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/19 18:32,21,8,"1,097,654,010,976,610,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.619
S034,57575845,高一物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/22 7:47,21,0,null,0
S035,57575845,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 15:29,21,9,"109,765,421,097,660,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5714
S036,57575845,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 15:46,21,4,"10,976,512,109,765,400,000,000,000,000,000",0.8095
S033,57204667,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 15:58,19,8,"1,096,205,110,962,640,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5789
S035,57204667,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 10:58,19,2,"1,096,281,310,962,820",0.8947
S036,57204667,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/25 14:36,19,0,null,0
S033,52050117,高一生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 14:01,21,0,null,0
S034,52050117,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 14:55,21,4,"10,933,724,109,338,700,000,000,000,000,000",0.8095
S035,52050117,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/28 8:21,21,6,"109,335,001,093,358,000,000,000,000,000,000,000,000,000,000,000",0.7143
S036,52050117,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 7:44,21,6,"109,338,111,093,387,000,000,000,000,000,000,000,000,000,000,000",0.7143
S034,51243124,2024年广州市高一历史期中真题卷,历史,刷真题,已交卷,2025/9/5 18:23,20,10,"10,929,454,109,294,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5
S035,51243124,2024年广州市高一历史期中真题卷,历史,刷真题,已交卷,2025/9/4 17:31,20,9,"109,294,641,092,962,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.55
S036,51243124,2024年广州市高一历史期中真题卷,历史,刷真题,已交卷,2025/9/5 19:08,20,3,"109,295,611,092,969,000,000,000",0.85
S033,52616985,高一地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/8 7:14,13,1,10946785,0.9231
S034,52616985,高一地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 9:26,13,6,"109,464,981,094,655,000,000,000,000,000,000,000,000,000,000,000",0.5385
S035,52616985,高一地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/10 17:56,13,0,null,0
S036,52616985,高一地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/10 20:25,13,0,null,0
S037,56946626,2025年广州市高一数学9月月考卷,数学,刷真题,已交卷,2025/9/15 9:27,21,4,"10,955,953,109,560,700,000,000,000,000,000",0.8095
S038,56946626,2025年广州市高一数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/14 19:52,21,0,null,0
S039,56946626,2025年广州市高一数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 19:19,21,0,null,0
S040,56946626,2025年广州市高一数学9月月考卷,数学,刷真题,已交卷,2025/9/15 21:10,21,8,"1,095,595,310,956,070,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.619
S038,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 13:34,12,3,"109,516,551,095,173,000,000,000",0.75
S039,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/9 14:58,12,0,null,0
S040,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/8 20:27,12,3,"109,517,991,095,207,000,000,000",0.75
S037,34876521,2025年广州市高一英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 8:35,11,0,null,0
S039,34876521,2025年广州市高一英语9月月考卷,英语,刷真题,已交卷,2025/9/15 19:44,11,3,"109,193,511,091,945,000,000,000",0.7273
S040,34876521,2025年广州市高一英语9月月考卷,英语,刷真题,已交卷,2025/9/14 14:10,11,2,"1,091,924,910,919,350",0.8182
S040,34876521,2025年广州市高一英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/16 10:26,11,0,null,0
S037,49108670,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/19 21:49,24,6,"109,248,701,092,489,000,000,000,000,000,000,000,000,000,000,000",0.75
S039,49108670,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 9:53,24,1,10925776,0.9583
S040,49108670,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 8:55,24,4,"10,924,749,109,248,000,000,000,000,000,000",0.8333
S037,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 20:33,19,9,"109,217,181,092,176,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5263
S038,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 15:33,19,1,10922547,0.9474
S038,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/30 16:30,19,0,null,0
S039,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/24 13:42,19,3,"109,218,111,092,202,000,000,000",0.8421
S040,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 12:35,19,7,"10,921,718,109,217,500,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6316
S037,52617892,高一生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/28 12:19,21,0,null,0
S038,52617892,高一生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 20:56,21,0,null,0
S039,52617892,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 14:59,21,9,"109,473,671,094,754,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5714
S040,52617892,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/28 11:22,21,1,10947543,0.9524
S037,51243124,2024年广州市高一历史期中真题卷,历史,刷真题,已交卷,2025/9/5 15:39,20,8,"1,092,956,110,929,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6
S038,51243124,2024年广州市高一历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/5 7:26,20,0,null,0
S039,51243124,2024年广州市高一历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/4 8:49,20,0,null,0
S040,51243124,2024年广州市高一历史期中真题卷,历史,刷真题,已交卷,2025/9/4 9:42,20,2,"1,092,939,310,929,690",0.9
S038,52616985,高一地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/9 10:04,13,4,"10,946,694,109,467,500,000,000,000,000,000",0.6923
S038,52616985,高一地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/10 21:38,13,0,null,0
S039,52616985,高一地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/10 12:04,13,0,null,0
S040,52616985,高一地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 9:20,13,4,"10,946,551,109,466,700,000,000,000,000,000",0.6923
S043,57743743,2025年广州市高一数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/14 9:31,21,0,null,0
S044,57743743,2025年广州市高一数学9月月考卷,数学,刷真题,已交卷,2025/9/13 17:59,21,3,"109,795,151,097,983,000,000,000",0.8571
S041,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 17:56,12,1,10951799,0.9167
S042,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 17:16,12,6,"109,516,551,095,179,000,000,000,000,000,000,000,000,000,000,000",0.5
S042,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/11 8:06,12,0,null,0
S043,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 7:17,12,3,"109,517,311,095,179,000,000,000",0.75
S044,54327230,广州大学附属中学高一语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 17:12,12,2,"1,095,165,510,952,190",0.8333
S041,57165035,2025年广州市高一英语9月月考卷,英语,刷真题,已交卷,2025/9/15 20:31,11,3,"109,581,341,095,816,000,000,000",0.7273
S042,57165035,2025年广州市高一英语9月月考卷,英语,刷真题,已交卷,2025/9/15 18:56,11,1,10958418,0.9091
S043,57165035,2025年广州市高一英语9月月考卷,英语,刷真题,已交卷,2025/9/15 11:24,11,4,"10,958,137,109,582,600,000,000,000,000,000",0.6364
S044,57165035,2025年广州市高一英语9月月考卷,英语,刷真题,已交卷,2025/9/15 13:49,11,3,"109,582,601,095,841,000,000,000",0.7273
S041,52142717,高一物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/20 9:38,22,0,null,0
S042,52142717,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 9:38,22,6,"109,377,261,093,776,000,000,000,000,000,000,000,000,000,000,000",0.7273
S043,52142717,高一物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 16:37,22,3,"109,377,671,093,810,000,000,000",0.8636
S044,52142717,高一物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/18 12:45,22,0,null,0
S041,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 10:57,19,4,"10,921,868,109,220,200,000,000,000,000,000",0.7895
S042,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/24 12:55,19,0,null,0
S043,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 15:10,19,3,"109,217,561,092,242,000,000,000",0.8421
S044,45135663,广州大学附属中学高一化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/24 10:01,19,0,null,0
S041,53154190,高一生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 7:26,11,0,null,0
S042,53154190,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 18:37,11,3,"109,510,791,095,118,000,000,000",0.7273
S043,53154190,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/27 17:21,11,4,"10,951,282,109,514,600,000,000,000,000,000",0.6364
S044,53154190,高一生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 17:34,11,3,"109,510,791,095,131,000,000,000",0.7273
S041,57501215,2024年广州市高一历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/5 21:49,20,0,null,0
S042,57501215,2024年广州市高一历史期中真题卷,历史,刷真题,已交卷,2025/9/5 18:18,20,8,"1,097,429,410,974,430,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6
S043,57501215,2024年广州市高一历史期中真题卷,历史,刷真题,已交卷,2025/9/5 17:33,20,6,"109,743,121,097,443,000,000,000,000,000,000,000,000,000,000,000",0.7
S044,57501215,2024年广州市高一历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/5 8:47,20,0,null,0
S041,54593313,高一地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 9:47,11,1,10953373,0.9091
S042,54593313,高一地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/10 20:58,11,0,null,0
S043,54593313,高一地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 14:38,11,5,"1,095,309,510,953,190,000,000,000,000,000,000,000,000",0.5455
S044,54593313,高一地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 19:18,11,1,10953352,0.9091
S046,56279659,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/15 20:45,21,2,"1,095,354,910,953,840",0.9048
S047,56279659,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/14 11:58,21,9,"109,535,491,095,362,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5714
S048,56279659,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/15 20:36,21,2,"1,095,355,910,954,050",0.9048
S048,56279659,2025年广州市高二数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/18 17:26,21,0,null,0
S045,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 20:33,7,0,null,0
S046,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 18:39,7,3,"109,428,831,094,302,000,000,000",0.5714
S047,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/9 17:55,7,0,null,0
S048,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 18:03,7,1,10942947,0.8571
S045,30228294,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/15 13:29,11,2,"1,091,760,910,917,660",0.8182
S046,30228294,2025年广州市高二英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/14 20:25,11,0,null,0
S047,30228294,2025年广州市高二英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 8:39,11,0,null,0
S045,52081353,高二物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 10:38,20,4,"10,937,011,109,370,500,000,000,000,000,000",0.8
S046,52081353,高二物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/20 14:07,20,0,null,0
S047,52081353,高二物理月考后巩固卷,物理,刷真题,已交卷,2025/9/19 15:51,20,3,"109,371,501,093,716,000,000,000",0.85
S048,52081353,高二物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 9:28,20,5,"1,093,686,310,937,090,000,000,000,000,000,000,000,000",0.75
S045,57103148,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,已交卷,2025/9/24 19:13,19,6,"109,575,221,095,758,000,000,000,000,000,000,000,000,000,000,000",0.6842
S046,57103148,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/25 9:43,19,0,null,0
S047,57103148,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,已交卷,2025/9/24 15:38,19,7,"10,957,583,109,575,800,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6316
S048,57103148,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 10:48,19,5,"1,095,755,110,957,580,000,000,000,000,000,000,000,000",0.7368
S045,52050117,高二生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 10:36,21,4,"10,933,493,109,338,100,000,000,000,000,000",0.8095
S046,52050117,高二生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 20:05,21,0,null,0
S047,52050117,高二生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 17:58,21,5,"1,093,350,010,933,720,000,000,000,000,000,000,000,000",0.7619
S048,52050117,高二生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 12:05,21,0,null,0
S045,52616875,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/5 20:26,20,9,"109,454,681,094,571,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.55
S045,52616875,2024年广州市高二历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/6 19:21,20,0,null,0
S046,52616875,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/5 17:58,20,7,"10,945,468,109,456,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.65
S046,52616875,2024年广州市高二历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/10 19:12,20,0,null,0
S047,52616875,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/5 16:06,20,9,"109,456,651,094,571,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.55
S048,52616875,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/5 8:30,20,5,"1,094,546,810,945,600,000,000,000,000,000,000,000,000",0.75
S045,54593313,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 11:49,11,3,"109,531,981,095,335,000,000,000",0.7273
S046,54593313,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/8 15:34,11,1,10953156,0.9091
S047,54593313,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 10:49,11,3,"109,531,561,095,321,000,000,000",0.7273
S047,54593313,高二地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/11 21:12,11,0,null,0
S048,54593313,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/9 13:39,11,2,"1,095,315,610,953,350",0.8182
S049,57252468,2025年广州市高二数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 7:51,21,0,null,0
S050,57252468,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/13 13:59,21,6,"109,639,791,096,398,000,000,000,000,000,000,000,000,000,000,000",0.7143
S050,57252468,2025年广州市高二数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/17 16:47,21,0,null,0
S052,57252468,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/13 14:01,21,5,"1,096,408,710,964,310,000,000,000,000,000,000,000,000",0.7619
S049,57880201,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 21:03,12,4,"10,981,797,109,821,900,000,000,000,000,000",0.6667
S050,57880201,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/8 20:35,12,6,"109,817,801,098,179,000,000,000,000,000,000,000,000,000,000,000",0.5
S050,57880201,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 12:00,12,0,null,0
S052,57880201,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 11:24,12,2,"1,098,195,510,982,100",0.8333
S049,30228294,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/13 16:18,11,3,"109,174,101,091,762,000,000,000",0.7273
S050,30228294,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/15 20:58,11,3,"109,174,101,091,751,000,000,000",0.7273
S052,30228294,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/15 18:47,11,1,10917651,0.9091
S049,49108670,高二物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 14:23,24,12,"109,247,491,092,498,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5
S050,49108670,高二物理月考后巩固卷,物理,刷真题,已交卷,2025/9/18 8:51,24,3,"109,248,081,092,517,000,000,000",0.875
S049,57103148,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 16:39,19,7,"10,957,522,109,575,800,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6316
S050,57103148,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/25 8:01,19,0,null,0
S052,57103148,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 14:03,19,4,"10,957,522,109,575,400,000,000,000,000,000",0.7895
S049,53154190,高二生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 18:29,11,2,"1,095,118,510,951,310",0.8182
S050,53154190,高二生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 8:50,11,0,null,0
S052,53154190,高二生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/27 11:46,11,0,null,0
S050,51243124,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/5 18:06,20,11,"1,092,939,310,929,460,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.45
S050,51243124,2024年广州市高二历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/9 9:35,20,0,null,0
S052,51243124,2024年广州市高二历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/5 9:56,20,0,null,0
S049,54593313,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 12:31,11,5,"1,095,319,810,953,210,000,000,000,000,000,000,000,000",0.5455
S049,54593313,高二地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/14 17:42,11,0,null,0
S050,54593313,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 17:11,11,1,10953095,0.9091
S052,54593313,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/8 15:56,11,4,"10,953,156,109,531,900,000,000,000,000,000",0.6364
S053,57169858,2025年广州市高二数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/14 8:56,21,0,null,0
S054,57169858,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/15 18:43,21,10,"10,958,855,109,588,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5238
S055,57169858,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/14 20:38,21,8,"1,095,891,710,958,940,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.619
S056,57169858,2025年广州市高二数学9月月考卷,数学,刷真题,已交卷,2025/9/15 11:37,21,6,"109,590,051,095,902,000,000,000,000,000,000,000,000,000,000,000",0.7143
S053,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 11:04,7,4,"10,942,742,109,428,800,000,000,000,000,000",0.4286
S054,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 19:43,7,0,null,0
S055,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 17:29,7,3,"109,427,421,094,294,000,000,000",0.5714
S056,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 13:12,7,2,"1,094,288,310,943,080",0.7143
S056,52530263,广州大学附属中学高二语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/14 19:28,7,0,null,0
